nom_banque;code_etab;nom_etab;code_agence;nom_agence;rue;coords
Caisse d'Epargne;14265;LOIRE DROME ARDECHE;30452;DIEULEFIT;1, RUE MALAUTIERE;44.522696,5.065057
Caisse d'Epargne;14265;LOIRE DROME ARDECHE;30453;MONTELIMAR SUD;136, AVENUE JEAN JAURES;44.542627,4.746525
Caisse d'Epargne;14265;LOIRE DROME ARDECHE;30456;TAULIGNAN;RUE DES REMPARTS;44.442464,4.980324
Caisse d'Epargne;14265;LOIRE DROME ARDECHE;30457;GRIGNAN;5, RUE DU GRAND FAUBOURG;44.41994,4.907805
Caisse d'Epargne;14265;LOIRE DROME ARDECHE;30464;MONTELIMAR PAUL LOUBET;2, RUE PAUL LOUBET;44.562589,4.746921
Caisse d'Epargne;14265;LOIRE DROME ARDECHE;30469;NYONS;PLACE DE LA LIBERATION;44.360201,5.1378
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;113;PORNIC;5 PLACE DE LA GARE;47.114348,-2.098378
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;117;PAIMBOEUF;37 QUAI BOULAY PATY;47.289846,-2.030979
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;118;SAINTE-PAZANNE;21 PL DE RETZ;47.10342,-1.810439
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;124;PORNICHET;154 AV DU GAL DE GAULLE;47.2604,-2.33943
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;127;LE CROISIC;3 RUE DU PILORI;47.293826,-2.510805
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;128;LE POULIGUEN;12 R DU GAL LECLERC;47.27844,-2.429041
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;133;SAVENAY;24 PL HOTEL DE VILLE;47.358984,-1.943874
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;146;PIRMIL;RUE ESNOUL DES CHATELETS;47.196834,-1.540363
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;147;LION D'OR;62-64 ROUTE DE CLISSON;47.191159,-1.523341
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;160;CARQUEFOU;2 PLACE SAINT PIERRE;47.297137,-1.49231
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;173;LA MONTAGNE;8 AV DE LA LIBERATION;47.176345,-1.678295
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;179;ST PHILBERT DE GD LIEU;36 R HOTEL DE VILLE;47.037155,-1.642485
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;193;CHANTENAY;9 BD DE L EGALITE;47.207308,-1.587694
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;197;SAINT HERBLAIN;1 RUE PIERRE BLARD;47.211516,-1.651134
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;199;COUERON;17 BIS RUE ALEXANDRE OLIVIER;47.213556,-1.725633
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;215;SUCE SUR ERDRE;22 AVENUE DE L'EUROPE;47.343873,-1.528806
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;219;ORVAULT;1 PLACE JEANNE D ARC;47.270657,-1.622373
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;223;LES THEBAUDIERES;17 RUE DES THEBAUDIERES;47.245012,-1.605651
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;233;VALLET;27 PL CH DE GAULLE;47.161453,-1.265517
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;234;CLISSON;5 PL DU CONNETABLE;47.087789,-1.283455
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;253;ST BARTHELEMY;6 ROUTE DE BEAUFORT;47.466839,-0.49492
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;254;LA MADELEINE;92 RUE VOLNEY;47.460091,-0.537422
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;266;DOUE LA FONTAINE;15 PLACE JEAN BEGAULT;47.193818,-0.275706
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;267;MONTREUIL-BELLAY;PLACE GASTON AMY;47.130207,-0.153031
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;275;BAUGE;17 RUE VICTOR HUGO;47.541423,-0.103666
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;314;LA DOUTRE;9 BD FOULQUES NERA;47.471611,-0.566623
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;317;CHALONNES;27 PL HOTEL DE VILLE;47.351949,-0.763471
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;325;ST SYLVAIN D'ANJOU;16 TER RUE E VOISIN;47.518732,-0.472545
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;335;CHATEAUNEUF SUR SARTHE;18 RUE NATIONALE;47.680213,-0.488901
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;337;LE LION D'ANGERS;38 R DU GAL LECLERC;47.62786,-0.714507
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;338;TIERCE;1B RUE DE TOURAINE;47.615807,-0.467287
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;354;RICHARDIERES;2 SQUARE LITTRE;47.043266,-0.880589
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;355;CLAIREFONTAINE;C C  CLAIREFONTAINE;47.066823,-0.899017
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;357;MORTAGNE;27 RUE NATIONALE;46.992333,-0.952623
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;363;BEAUPREAU;26 R MARECHAL FOCH;47.201711,-0.991389
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;366;LE MAY SUR EVRE;2 RUE SAINT MICHEL;47.138144,-0.892441
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;370;SILLE LE GUILLAUME;1 RUE DU COQ HARDI;48.183674,-0.129096
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;376;CANDE;3 PLACE NATIONALE;47.55902,-1.038435
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;386;ST BERTHEVIN;39 BD LOUIS ARMAND;48.066084,-0.811085
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;387;PEGASE;16 AV. COMMUNAUTE EUROPEENNE;48.055804,-0.736814
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;388;GRENOUX;5 AVENUE DE LATTRE DE TASSIGNY;48.077374,-0.796622
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;396;ERNEE;13 PLACE RENAULT MORLIERE;48.296812,-0.937317
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;397;GORRON;8 RUE DU MAINE;48.410202,-0.812297
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;423;MAMERS;48 R DOCTEUR GODARD;48.35101,0.366205
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;429;BEAUMONT SUR SARTHE;21 PLACE DES HALLES;48.225503,0.13168
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;445;SAINT CALAIS;3 R CHARLES GARNIER;47.920659,0.742917
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;447;BESSE SUR BRAYE;PLACE DE LA TOUR;47.834442,0.752408
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;448;BOULOIRE;103 RUE NATIONALE;47.972427,0.555837
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;460;NOYEN SUR SARTHE;26 RUE PASTEUR;47.871234,-0.097882
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;471;MAYET;3 AVENUE DU 14 JUILLET;47.760697,0.274909
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;476;LE GRAND LUCE;10 PL DU CHATEAU;47.865043,0.469001
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;486;POUZAUGES;1 RUE DE L' AUBEPIN;46.782756,-0.838007
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;505;LA GARENNE;RUE ABBE PIERRE ARNAUD;46.67539,-1.421921
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;506;GUERIN;80 R DU GAL GUERIN;46.660801,-1.406468
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;509;AIZENAY;17 AVENUE DE VERDUN;46.738261,-1.609206
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;512;CHANTONNAY;RUE NATIONALE;46.690286,-1.052259
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;513;LA MOTHE ACHARD;75 AVENUE GEORGES CLEMENCEAU;46.617218,-1.658219
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;524;LA CHATAIGNERAIE;80 AVENUE DU GENERAL DE GAULLE;46.641717,-0.751328
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;540;JARD-SUR-MER;106 RUE DE L OCEAN;46.415884,-1.576134
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;548;LES SABLES TRIANON;19 RUE  JEAN NICOT;46.498897,-1.783367
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;556;NOIRMOUTIER;PLACE DE LA PREE AUX DUCS;47.000532,-2.249313
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;557;SAINT JEAN DE MONTS;13 R GEORGES CLEMENCEAU;46.791629,-2.060516
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;558;SAINT GILLES CROIX DE VIE;3 RUE DU BAC;46.696051,-1.940306
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;603;LA CROIX D'OR;8 PLACE G. BOUTTIE;48.011484,0.18881
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;606;LA BAZOGE;35 ROUTE NATIONALE;48.097925,0.15482
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;607;CONLIE;5 PLACE DES HALLES;48.121496,-0.01608
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;613;LE MIROIR;84 AV H LEFEUVRE;47.990433,0.19388
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;615;ARNAGE;46 AVENUE DE LA PAIX;47.925343,0.186835
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;624;COULAINES;2 PLACE DES SABLES;48.023384,0.202047
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;628;SARGE LES LE MANS;ALLEE DU COMMERCE;48.034236,0.240218
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;630;CONNERRE;2 PL ALBERT LHUISSIER;48.05988,0.492052
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;642;HABITAT MAYENNE;7 AVENUE DE LATTRE DE TASSIGNY;48.077281,-0.796387
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;11212;CENTRE AFFAIRES MAINE ET LOIRE;2, AVENUE DE LA FONTAINE;47.466201,-0.620829
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;11213;CENTRE AFFAIRES FINISTERE;RUE JULES JANSSEN;48.428138,-4.447648
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;11217;CENTRE AFFAIRES SARTHE;47 AVENUE BARTHOLDI;48.020096,0.158833
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22007;BREST PILIER ROUGE;216, RUE JEAN-JAURES;48.399459,-4.472037
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22008;LE RELECQ KERHUON;RUE BRIZEUX;48.406681,-4.389247
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22009;BREST SAINT-MARC;120, RUE DE VERDUN;48.398599,-4.455083
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22010;GUIPAVAS;1, RUE DE BREST;48.434021,-4.401854
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22011;BREST SAINT-PIERRE;2 BIS, RUE VICTOR EUSEN;48.379716,-4.537275
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22016;GUILERS;22, RUE GENERAL DE GAULLE;48.425082,-4.559194
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22017;BREST KERBERNIER;12, RUE DE NANTES;48.400798,-4.499013
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22019;GOUESNOU;15, PLACE DES FUSILLES;48.4503,-4.465344
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22020;LAMBEZELLEC;8, RUE ROBESPIERRE;48.414386,-4.491768
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22021;BREST MONTAIGNE;52, BD MONTAIGNE;48.402541,-4.482212
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22028;LANNILIS;2 PLACE DE L'AUDITOIRE;48.569178,-4.52117
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22040;MORLAIX CORNIC;7, PLACE CORNIC;48.579504,-3.829429
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22044;CARANTEC;5, RUE ALBERT LOUPPE;48.667603,-3.914262
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22045;GUERLESQUIN;CENTRE COMMERCIAL AR ROUDOUR;48.513914,-3.586053
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22049;PLOUGASNOU;3, RUE FRANCOIS CHARLES;48.695549,-3.791577
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22051;ROSCOFF;9, RUE GAMBETTA;48.725101,-3.983333
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22054;SAINT-POL-DE-LEON;8, PLACE DE GUEBRIANT;48.684506,-3.98699
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22073;QUIMPERLE BREMOND D' ARS;13, RUE DE LA PAIX;47.872312,-3.545519
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22104;SAINT-GUENOLE PENMARC'H;160 RUE PIERRE SEMARD;47.81617,-4.371664
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22143;QUINTIN;35, GRANDE RUE;48.403351,-2.910764
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22148;PAIMPOL;17 PLACE DU MARTRAY;48.779352,-3.045615
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22150;SAINT-QUAY-PORTRIEUX;26, QUAI DE LA REPUBLIQUE;48.648027,-2.827319
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22155;PERROS-GUIREC;1, BD CLEMENCEAU;48.816748,-3.442702
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22157;PLESTIN-LES-GREVES;19, RUE DE KERGUS;48.656373,-3.63098
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22159;TREGUIER;17 PLACE DU MARTRAY;48.787054,-3.231163
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22161;GUINGAMP;2, PLACE DU CHAMP AU ROY;48.56201,-3.149407
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22162;BEGARD;7, RUE ANATOLE LE BRAZ;48.629489,-3.301117
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22172;LOUDEAC;38 RUE DE PONTIVY;48.17339,-2.754441
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22179;PLANCOET;RUE DU PONT-RUE DE L'EGLISE;48.5228,-2.233595
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22202;RENNES HOCHE;21, RUE HOCHE;48.11474,-1.677407
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22212;CHARTRES-DE-BRETAGNE;6 E AVENUE DE LA MARIONNAIS;48.041309,-1.706174
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22215;RENNES CLEUNAY;35, RUE JULES LALLEMAND;48.100267,-1.707058
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22221;RENNES KENNEDY;14, COURS  KENNEDY;48.12157,-1.707396
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22228;NOYAL-SUR-VILAINE;7, RUE PIERRE MARCHAND;48.114174,-1.522973
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22231;MONTFORT-SUR-MEU;32, RUE SAINT NICOLAS;48.138383,-1.953468
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22232;MONTAUBAN;22, RUE CHARLES DE GAULLE;48.199952,-2.047305
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22233;SAINT-MEEN-LE-GRAND;1, PLACE DE LA MAIRIE;48.189511,-2.192278
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22234;REDON;10, PLACE CHARLES DE GAULLE;47.652266,-2.08318
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22236;MELESSE;ZA DE LA METAIRIE;48.213302,-1.704013
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22260;FOUGERES;20, RUE GASTON CORDIER;48.351841,-1.200817
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22271;COMBOURG;PLACE SAINT GILDUIN;48.410664,-1.748828
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22305;PONTIVY;1, RUE DU TRIBUNAL;48.066051,-2.968126
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22317;PLOUAY;PLACE DU MARCHE;47.914431,-3.333422
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22325;LANESTER M. SEMBAT;76 RUE MARCEL SEMBAT;47.76568,-3.345188
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22356;AG. VANNES MENE;34-36, RUE DU MENE;47.658937,-2.756024
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22357;SENE;5, AVENUE DE PENHOET;47.618727,-2.734613
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22364;BELZ;5 RUE DU COUVENT;47.674192,-3.170502
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22365;LANDEVANT;3, PLACE GEORGES CADOUDAL;47.763489,-3.119764
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22366;PLUVIGNER;9, RUE DE L'EGLISE;47.774881,-3.011233
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22368;QUESTEMBERT;2, RUE GEORGES CADOUDAL;47.659737,-2.452702
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22369;SARZEAU;26 RUE DU GENERAL DE GAULLE;47.52663,-2.770688
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22370;MUZILLAC;16, RUE D'ARMORIQUE;47.553043,-2.483865
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22373;LA GACILLY;16, RUE ANTOINE MONTEIL;47.766308,-2.130701
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22375;PLOERMEL;18, RUE CHARLES DE GAULLE;47.931541,-2.397481
Caisse d'Epargne;14445;BRETAGNE-PAYS DE LOIRE;22379;MALESTROIT;4, RUE DE LA SAULNERIE;47.810143,-2.382728
Caisse d'Epargne;14505;LOIRE CENTRE;113;BOURGES VAL D'AURON;CENTRE COMMERCIAL VAL D'AURON;47.064253,2.397381
Caisse d'Epargne;14505;LOIRE CENTRE;114;SAINT FLORENT SUR CHER;26, AVENUE GABRIEL DORDAIN;46.993152,2.2471
Caisse d'Epargne;14505;LOIRE CENTRE;131;BOURGES CHANCELLERIE;45, RUE DE LA SENTE AUX LOUPS;47.103892,2.404347
Caisse d'Epargne;14505;LOIRE CENTRE;136;LES AIX  D'ANGILLON;3 PLACE NATIONALE;47.19843,2.571797
Caisse d'Epargne;14505;LOIRE CENTRE;137;LA GUERCHE;7, RUE HENRI BARBUSSE;46.949754,2.945956
Caisse d'Epargne;14505;LOIRE CENTRE;180;SANCERROIS;94 AVENUE DE FONTENAY;47.33894,2.838822
Caisse d'Epargne;14505;LOIRE CENTRE;182;AUBIGNY SUR NERE;1, RUE DU CHARBON;47.488819,2.43973
Caisse d'Epargne;14505;LOIRE CENTRE;201;TOURS-BERANGER;36, BOULEVARD BERANGER;47.389556,0.685423
Caisse d'Epargne;14505;LOIRE CENTRE;212;TOURS-BEAUJARDIN;7, RUE MAURICE BOUCHOR;47.377929,0.707887
Caisse d'Epargne;14505;LOIRE CENTRE;220;SAINT-PIERRE-DES-CORPS;55, AVENUE DE LA REPUBLIQUE;47.389598,0.722035
Caisse d'Epargne;14505;LOIRE CENTRE;230;LOCHES;17-19, RUE PICOIS;47.128485,0.997279
Caisse d'Epargne;14505;LOIRE CENTRE;233;LIGUEIL;9 PLACE DE LA REPUBLIQUE;47.043253,0.817117
Caisse d'Epargne;14505;LOIRE CENTRE;235;ESVRES-SUR-INDRE;44-46 RUE NATIONALE;47.284829,0.780424
Caisse d'Epargne;14505;LOIRE CENTRE;243;L'ILE-BOUCHARD;2, RUE DE LA LIBERTE;47.121745,0.425672
Caisse d'Epargne;14505;LOIRE CENTRE;256;BLERE;4. PLACE DE LA LIBERATION;47.327598,0.99129
Caisse d'Epargne;14505;LOIRE CENTRE;257;POCE-SUR-CISSE;LA RAMEE;47.425364,0.979468
Caisse d'Epargne;14505;LOIRE CENTRE;260;SAINT-AVERTIN;16 BIS, RUE DE ROCHEPINARD;47.367808,0.726623
Caisse d'Epargne;14505;LOIRE CENTRE;270;SAINT CYR SUR LOIRE;160, RUE VICTOR HUGO;47.410228,0.667402
Caisse d'Epargne;14505;LOIRE CENTRE;272;LUYNES;10, RUE DE LA REPUBLIQUE;47.385212,0.555074
Caisse d'Epargne;14505;LOIRE CENTRE;273;CHATEAU-LA-VALLIERE;75 AVENUE DU GENERAL DE GAULLE;47.541733,0.334302
Caisse d'Epargne;14505;LOIRE CENTRE;281;TOURS-EUROPE;19, AVENUE DE L'EUROPE;47.422281,0.681909
Caisse d'Epargne;14505;LOIRE CENTRE;282;NOTRE-DAME-D'OE;3 RUE DE L'EGALITE;47.457875,0.7089
Caisse d'Epargne;14505;LOIRE CENTRE;291;TOURS-LES-HALLES;18, PLACE GASTON PAILHOU;47.391998,0.681116
Caisse d'Epargne;14505;LOIRE CENTRE;294;LA RICHE;13, PLACE SAINTE-ANNE;47.391188,0.667241
Caisse d'Epargne;14505;LOIRE CENTRE;311;CHATEAUROUX-BEAULIEU;11. RUE DE BOURGOGNE;46.804937,1.676385
Caisse d'Epargne;14505;LOIRE CENTRE;312;CHATEAUROUX-SAINT-CHRISTOPHE;12, AVENUE DE TOURS;46.817309,1.683031
Caisse d'Epargne;14505;LOIRE CENTRE;332;LE BLANC;6-10, RUE ST HONORE;46.632516,1.062987
Caisse d'Epargne;14505;LOIRE CENTRE;344;CHABRIS;15, RUE DU PONT;47.256383,1.654652
Caisse d'Epargne;14505;LOIRE CENTRE;351;CHATILLON-SUR-INDRE;33,  BOULEVARD GENERAL LECLERC;46.987501,1.17191
Caisse d'Epargne;14505;LOIRE CENTRE;354;VALENCAY;26, PLACE DE LA HALLE;47.160617,1.56742
Caisse d'Epargne;14505;LOIRE CENTRE;362;CHATEAUROUX GRANDS-CHAMPS;171 AVENUE JOHN KENNEDY;46.795065,1.691902
Caisse d'Epargne;14505;LOIRE CENTRE;365;CHATEAUROUX-SAINT-LUC;25, COURS SAINT LUC;46.811767,1.696935
Caisse d'Epargne;14505;LOIRE CENTRE;366;ARDENTES;18 RUE DE LA POSTE;46.742193,1.832891
Caisse d'Epargne;14505;LOIRE CENTRE;431;CONTRES;30, RUE PIERRE-HENRI MAUGER;47.418902,1.428576
Caisse d'Epargne;14505;LOIRE CENTRE;434;ONZAIN;6-8, RUE DES RAPINS;47.500008,1.173246
Caisse d'Epargne;14505;LOIRE CENTRE;463;VINEUIL;1 RUE ALFRED DE VIGNY;47.583562,1.37452
Caisse d'Epargne;14505;LOIRE CENTRE;465;BLOIS-FOCH;34, AVENUE DU MARECHAL FOCH;47.579717,1.313806
Caisse d'Epargne;14505;LOIRE CENTRE;500;CENTRE D'AFFAIRE CHARTRES;13 BOULEVARD CHASLES;48.442382,1.487147
Caisse d'Epargne;14505;LOIRE CENTRE;512;CHARTRES TASSIGNY;3 RUE DU MAL DE LATTRE DE TASSIG;48.444421,1.487689
Caisse d'Epargne;14505;LOIRE CENTRE;521;CHATEAUNEUF EN THYMERAIS;22, RUE JEAN MOULIN;48.580299,1.242577
Caisse d'Epargne;14505;LOIRE CENTRE;522;LUCE REPUBLIQUE;35, RUE DE LA REPUBLIQUE;48.439841,1.464845
Caisse d'Epargne;14505;LOIRE CENTRE;525;LEVES;4 RUE JOSAPHAT;48.470029,1.481484
Caisse d'Epargne;14505;LOIRE CENTRE;529;COURVILLE SUR EURE;1, RUE DU DOCTEUR BACON;48.449272,1.239947
Caisse d'Epargne;14505;LOIRE CENTRE;530;MAINTENON;2, RUE COLLIN D'HARLEVILLE;48.587166,1.578126
Caisse d'Epargne;14505;LOIRE CENTRE;532;NOGENT LE ROI;15 RUE DE L'EGLISE;48.648233,1.53354
Caisse d'Epargne;14505;LOIRE CENTRE;533;AUNEAU;PLACE DU MARCHE;48.462152,1.773372
Caisse d'Epargne;14505;LOIRE CENTRE;543;ANET;1. RUE DE LA VESGRE;48.863064,1.460184
Caisse d'Epargne;14505;LOIRE CENTRE;544;SAINT LUBIN DES JONCHERETS;CENTRE COMMERCIAL;48.76314,1.211777
Caisse d'Epargne;14505;LOIRE CENTRE;551;BROU;4, PLACE DES HALLES;48.209985,1.168316
Caisse d'Epargne;14505;LOIRE CENTRE;553;BONNEVAL;32, RUE DE CHARTRES;48.18241,1.387248
Caisse d'Epargne;14505;LOIRE CENTRE;558;VOVES;1, PLACE DE L'EGLISE;48.271454,1.62743
Caisse d'Epargne;14505;LOIRE CENTRE;584;SENONCHES;16, TER RUE LOUIS PEURET;48.560128,1.036656
Caisse d'Epargne;14505;LOIRE CENTRE;601;ORLEANS LA SOURCE;13, AVENUE DU PDT JF KENNEDY;47.83961,1.93394
Caisse d'Epargne;14505;LOIRE CENTRE;629;SULLY SUR LOIRE;2, RUE PORTE SOLOGNE;47.765715,2.375818
Caisse d'Epargne;14505;LOIRE CENTRE;642;INGRE;1, PLACE DE LA MAIRIE;47.919612,1.828101
Caisse d'Epargne;14505;LOIRE CENTRE;683;MONTARGIS RUE DOREE;43, RUE DOREE;47.996807,2.732902
Caisse d'Epargne;14505;LOIRE CENTRE;687;BEAUNE LA ROLANDE;7, RUE GENERAL CROUZAT;48.069752,2.43037
Caisse d'Epargne;14505;LOIRE CENTRE;688;AMILLY;RUE ALBERT FRAPPIN;47.974432,2.767981
Caisse d'Epargne;14505;LOIRE CENTRE;690;COURTENAY;10 RUE NATIONALE;48.040457,3.056369
Caisse d'Epargne;14505;LOIRE CENTRE;692;LORRIS;19, GRANDE RUE;47.888868,2.513376
Caisse d'Epargne;15135;GRAND EST EUROPE;7;ILLKIRCH CENTRE;156 B  ROUTE DE LYON;48.526795,7.709151
Caisse d'Epargne;15135;GRAND EST EUROPE;13;ILLKIRCH NORD;57, ROUTE DE LYON;48.534852,7.724473
