nom_banque;code_etab;nom_etab;code_agence;nom_agence;rue;place_id;place_name;rating;user_ratings_total;geopoints
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00069;LES 3 VALLEES COURCHEVEL;Immeuble Le Parador;ChIJByT_Sq14iUcRWKL3yqAq0WU;Banque Populaire Auvergne Rhône Alpes;3.3;3.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00031;SAVIGNY SUR ORGE;113-117, bd Aristide Briand;ChIJSw1Tft_Z5UcRMeqx3BPFW4k;Banque Populaire Rives de Paris;3.6;21.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00033;STE GENEVIEVE DES BOIS;192-194, ave Gabriel Péri;ChIJL3jaMzvZ5UcRWXhiJF0kCSU;Banque Populaire Rives de Paris;2.7;14.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00034;ANTONY SUD;197, ave de la Division Leclerc;ChIJVZScNAZ35kcRttb8J6kfZAk;Banque Populaire Rives de Paris;2.5;11.0;
Banque Populaire;18707;Banque Populaire Val de France;00113;ACHERES;9, rue Carnot;ChIJd9JxcTaK5kcRBx117vyZn7o;Banque Populaire Val de France;3.6;12.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00072;SALLANCHES MEGEVE;Rue Ambroise Martin;ChIJ9bheNc_ii0cR6O5GRnwf2Qs;Banque Populaire Auvergne Rhône Alpes;5.0;1.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00074;MONT BLANC LES CONTAMINES;Immeuble Le Savoy;ChIJFZd6u0VZiUcRtUGNEz18FX0;Banque Populaire Auvergne Rhône Alpes;3.5;4.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00075;SALLANCHES COMBLOUX;Le Vorassay;ChIJPcthEHr9i0cRiD2ePL-OBUk;Banque Populaire Auvergne Rhône Alpes;1.0;2.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00655;LAVAL ENT MAYENNE;12, rue de Cambrai;ChIJZ75bn_P9CEgRM6EQwcQKouA;Banque Populaire Grand Ouest;4.6;21.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00037;PARIS MAINE;31, rue Maurice Ripoche;ChIJ73ASPrRx5kcR203M6cXBdCQ;Banque Populaire Rives de Paris;3.1;11.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00038;VIGNEUX SUR SEINE;96/102, ave Henri Barbusse;ChIJp5JL8lx15kcRprUPiH6EoKs;Banque Populaire Rives de Paris;3.2;14.0;
Banque Populaire;18707;Banque Populaire Val de France;00128;SARTROUVILLE GARE;11, ave de la République;ChIJh6847NZj5kcR7D_xi_Hs47E;Banque Populaire Val de France;3.4;9.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00042;LA FERTE ALAIS;6 bis, rue Eugène Millet;ChIJ7SEg44_D5UcRpxHpzA98Zew;Banque Populaire Rives de Paris;3.8;9.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00043;PARIS ARAGO;45, bd Arago;ChIJh-oKre9x5kcRtgh4pIhkPDg;Banque Populaire Rives de Paris;4.0;6.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00044;PARIS BOSQUET;24 bis, rue Cler;ChIJ2TvLuiNw5kcRyCoZ9FTj_-0;Banque Populaire Rives de Paris;3.4;16.0;
Banque Populaire;18707;Banque Populaire Val de France;00220;MONTARGIS;1, rue Jean Jaurès;ChIJRw8xGCd-5UcRvxxQNBvWs8M;Banque Populaire Val de France;3.5;13.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00088;ANNECY OUEST MEYTHET;24, rte de Frangy;ChIJy6vAl4qPi0cRfZLr6LFi9Ic;Banque Populaire Auvergne Rhône Alpes;3.0;9.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00760;BONCHAMP-LES-LAVAL;6, impasse du Maine;ChIJS2Wvfdr_CEgRW5AGhNrPF_M;Banque Populaire Grand Ouest;3.7;9.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00566;GUIPAVAS;10, rue Commandant Challe;ChIJX2k_KYiwFkgRZKZsCHKmTrY;Banque Populaire Grand Ouest;3.9;7.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00045;BOURG LA REINE;99, ave du Général Leclerc;ChIJf2dyhNVw5kcRqFzTsBtKx-Q;Banque Populaire Rives de Paris;2.8;16.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00046;PARIS ST CHARLES;109, rue Saint Charles;ChIJH9okBw9w5kcR-LhJLUVHs7Q;Banque Populaire Rives de Paris;2.3;33.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00089;GRAND LAC GRESY-SUR-AIX;Chemin du Moulin;ChIJ1TIBBGagi0cRnEwL3Ga26tI;Banque Populaire Auvergne Rhône Alpes;2.8;8.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00102;VALS DU DAUPHINE LES ABRETS;2-4, rue Victor Hugo;ChIJnY-Pfcoei0cRJ8oiZ_ZUF6o;Banque Populaire Auvergne Rhône Alpes;2.5;21.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00103;GAP CENTRE;Pl Ladoucette;ChIJnXZfN2xAyxIR1Vkv6A0G2dE;Banque Populaire Auvergne Rhône Alpes;2.5;8.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00052;MILLY LA FORET;3, rue Saint Wulfran;ChIJm3LTIBvr5UcRBvUh4kdK7xM;Banque Populaire Rives de Paris;3.4;7.0;
Banque Populaire;18707;Banque Populaire Val de France;00350;ORLEANS REPUBLIQUE;36, rue de la République;ChIJbUeCPdHk5EcRJpvvyY9bU7o;Banque Populaire Val de France;2.6;5.0;
Banque Populaire;18707;Banque Populaire Val de France;00360;ST JEAN DE BRAYE;12, rue Danton;ChIJ90SjH8n85EcRmuIEUVkrI14;Banque Populaire Val de France;4.8;6.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00060;MONTROUGE REPUBLIQUE;154 bis, ave de la République;ChIJiccxKfxw5kcR3mp4cdjp8q4;Banque Populaire Rives de Paris;3.2;12.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00061;PARIS GENERAL LECLERC;38, ave du Général Leclerc;ChIJhZlHtbBx5kcRf3KUtms9wkc;Banque Populaire Rives de Paris;2.8;13.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00114;SAINT MARCELLIN;54, Grande Rue;ChIJK1WX_PW4ikcRefVVohio5uA;Banque Populaire Auvergne Rhône Alpes;2.0;5.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00115;GRENOBLE CENTRE BIR HAKEIM;6-8, rue Malakoff;ChIJ31vbDPT0ikcRSY_fhj03VP4;Banque Populaire Grenoble Bir Hakeim;1.0;1.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00067;BRETIGNY SUR ORGE;15, rue de la Paix;ChIJGzyZstPb5UcR9coE97BkUCI;Banque Populaire Rives de Paris;2.6;15.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00069;MARCOUSSIS;2, rue Alfred Dubois;ChIJ0bQ2zRbX5UcR_PyhvGWtoko;Banque Populaire Rives de Paris;2.6;7.0;
Banque Populaire;18707;Banque Populaire Val de France;00520;ST AMAND MONTROND;16, rue Nationale;ChIJYY9QeHZ8-kcRLMlwMlxva-A;Banque Populaire Val de France;3.0;8.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00117;GRENOBLE SUD VAILLANT;37, rue des Déportés 11 Novembre;ChIJNX_0U5T0ikcRy0hLnFUU4Fs;Banque Populaire Auvergne Rhône Alpes;3.1;15.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00119;LES PORTES DU VERCORS FONTAINE;32 bis, ave du Vercors;ChIJj4bI9HbzikcRJMZzgx3sAHA;Banque Populaire Auvergne Rhône Alpes;4.4;21.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00752;ECOMMOY;22, pl de la République;ChIJG98doW6U4kcRs0Nj1AUU5MQ;Banque Populaire Grand Ouest;2.0;3.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00705;CHATEAUBOURG;4, rue de Bel Air;ChIJMyvZ7c_VDkgRb9h7zd3qVfY;Banque Populaire Grand Ouest;5.0;5.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00071;SCEAUX;8, pl du Général de Gaulle;ChIJv7bfHrVw5kcR08GOzb8C5Ug;Banque Populaire Rives de Paris;2.2;21.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00072;PARIS LOURMEL;170, rue de Lourmel;ChIJJW_7kQxw5kcRmJeMEDlNxhE;Banque Populaire Rives de Paris;3.3;20.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00073;PARIS JEANNE D'ARC;16-20, pl Jeanne d'Arc;ChIJPQVRviZy5kcRVAqGnu9qtDU;Banque Populaire Rives de Paris;2.7;15.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00074;MONTGERON;96-98, ave de la République;ChIJ1Z5jD7sK5kcR-MA1zPIfrUA;Banque Populaire Rives de Paris;3.1;13.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00131;EMBRUN;38, rue Clovis Hugues;ChIJ16gCpNmjzBIRq5iv0unPJpQ;Banque Populaire Auvergne Rhône Alpes;3.8;4.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00563;BREST SIAM;73, rue de Siam;ChIJEaNgxFm5FkgRYbhfCwqzjaE;Banque Populaire Grand Ouest;3.5;24.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00582;DINAN;14, rue Thiers;ChIJD1Wp1xiKDkgRnEuqh9WLos4;Banque Populaire Grand Ouest;4.5;24.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00075;PARIS ST MARCEL;42, bd Saint Marcel;ChIJnURhrPNx5kcR0zODEr6FsyY;Banque Populaire Rives de Paris;4.9;7.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00077;L'HAY LES ROSES;6, rue Dispan;ChIJzWVKbEpx5kcRIgwVc3AxwBA;Banque Populaire Rives de Paris;3.3;20.0;
Banque Populaire;18707;Banque Populaire Val de France;00540;ISSOUDUN;15, bd Marx Dormoy;ChIJcVrEODv9-kcRXtaJWEblpNc;Banque Populaire Val de France;4.7;3.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00081;PARIS PTE DE VERSAILLES;403 bis, rue de Vaugirard;ChIJK89My21w5kcRWAsEwOfI26Q;Banque Populaire Rives de Paris;4.1;14.0;
Banque Populaire;18707;Banque Populaire Val de France;00550;ARGENTON SUR CREUSE;19, rue Gambetta;ChIJsT2Y4VCR-0cR30_rwOYFc2M;Banque Populaire Val de France;3.9;7.0;
Banque Populaire;18707;Banque Populaire Val de France;00551;LE BLANC;Rue Pierre Colin de Souvigny;ChIJlZjtKRlv_EcRvexCmh7fYDI;Banque Populaire Val de France;5.0;3.0;
Banque Populaire;18707;Banque Populaire Val de France;00570;BOURGES CATHEDRALE;16, rue Moyenne;ChIJhStTr3eW-kcRVczgmB0aemU;Banque Populaire Val de France;3.5;8.0;
Banque Populaire;18707;Banque Populaire Val de France;00571;ST DOULCHARD;404, rte d'Orléans;ChIJx8RfmPWV-kcRTtXThCp4pHI;Banque Populaire Val de France;4.0;6.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00139;MOUCHEROTTE SEYSSINS;110, rue de la Liberté;ChIJs5sAQVLzikcRsVIHVegNqzs;Banque Populaire Auvergne Rhône Alpes;2.3;4.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00141;GRESIVAUDAN CROLLES;6, pl Alfred Berthet;ChIJ573fB-pZikcRqhp19e9-Z4Y;Banque Populaire Auvergne Rhône Alpes;2.2;13.0;
Banque Populaire;18707;Banque Populaire Val de France;00611;TOURS VELPEAU;27, pl Velpeau;ChIJoZFISTbU_EcR4H19ipFl_3w;Banque Populaire Val de France;3.8;11.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00143;DIGNE LES BAINS CENTRE;40, bd Gassendi;ChIJiVGQ47SayxIRS3TwUPeTzNc;Banque Populaire Auvergne Rhône Alpes;2.7;6.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00145;CHABEUIL;Rte de Valence;ChIJDTNohJBV9UcRpkZNit_mR_0;Banque Populaire Auvergne Rhône Alpes;3.4;11.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00567;LANDERNEAU;9, rue de la Tour d'Auvergne;ChIJxcUjNNuyFkgRAwx_vr8dx5g;Banque Populaire Grand Ouest;3.8;6.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00551;TREGUIER;16, pl du Martray;ChIJxwM0CK8jEkgRw6PHBIjpMT0;Banque Populaire Grand Ouest;4.6;7.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00103;PARIS PASTEUR;164, rue de Vaugirard;ChIJu7JLGDFw5kcRJDdYTZ1etAw;Banque Populaire Rives de Paris;2.5;8.0;
Banque Populaire;18707;Banque Populaire Val de France;00622;TOURS HALLES;Galerie Marchande des Halles;ChIJCWVI5LDV_EcRxFeX-Kw1dK8;Banque Populaire Val de France;4.3;6.0;
Banque Populaire;18707;Banque Populaire Val de France;00631;ST AVERTIN;27, rue Rochepinard;ChIJn8ARHqjW_EcRDjbnX6S6Pxs;Banque Populaire Val de France;2.1;7.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00151;GAP FONTREYNE;Parc de Fontreyne;ChIJM_PVaeM_yxIRWxVq-mn8PiA;Banque Populaire Auvergne Rhône Alpes;2.2;13.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00152;DRAC ROMANCHE PONT DE CLAIX;1, rue du Trièves;ChIJ0TjXHYKMikcRLt2ELrWMa_A;Banque Populaire Auvergne Rhône Alpes;2.9;15.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00154;MOUCHEROTTE SEYSSINET;4, ave Victor Hugo;ChIJ21ebbWnzikcRRzur9SAK0tE;Banque Populaire Auvergne Rhône Alpes;3.1;7.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00591;PLANCOET;43-45, rue du Pont;ChIJz5QPt0ZlDkgRJ8sfPU3HUVo;Banque Populaire Grand Ouest;4.5;17.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00111;RUNGIS CENTRE D'AFFAIRES VAL DE MARNE;10, rue du Séminaire;ChIJ0bAgRpd25kcRp7kE9DAC3CA;Banque Populaire Rives de Paris;3.0;11.0;
Banque Populaire;18707;Banque Populaire Val de France;00647;BALLAN MIRE;20, rue du Général Leclerc;ChIJx7H8YKYp_UcRyrABEQKuTFk;Banque Populaire Val de France;3.3;3.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00156;VAL DE DROME DIE;49, rue Camille Buffardel;ChIJv2fdrre3yhIRmPjyAaBpm6U;Banque Populaire Auvergne Rhône Alpes;2.7;3.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;00552;CHATELAUDREN;24, pl de la République;ChIJM9vNhSzzEUgRwqPg1GbaSgQ;Banque Populaire Grand Ouest;4.8;8.0;
Banque Populaire;18707;Banque Populaire Val de France;00670;BOURGUEIL;Centre Ccial la Grande Prairie;ChIJcy979klF_UcRgKR8aJRwVT8;Banque Populaire Val de France;5.0;5.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00163;GRENOBLE BASTILLE EUROPOLE;10 bis, rue de l'Abbé Grégoire;ChIJdTc1IYL0ikcRBilZmdmMpP8;Banque Populaire Auvergne Rhône Alpes;3.8;4.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;10492;BREST ST PIERRE;1bis rue Emile Rousse;ChIJyfmRm_K_FkgRVGpJTnN2kfA;Banque Populaire Grand Ouest;3.7;7.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00124;MASSY VILMORIN;60, ave Raymond Aron;ChIJsVngOCV45kcRmkwBway1mAg;Banque Populaire Rives de Paris;2.2;13.0;
Banque Populaire;18707;Banque Populaire Val de France;00691;RICHELIEU;27, pl du Marché;ChIJRaj3C9MS_UcRiR7TOUjhfbo;Banque Populaire Val de France;2.0;4.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00170;BARCELONNETTE;55, rue Manuel;ChIJhQXw95qRzBIRLYIW1ikVAa8;Banque Populaire Auvergne Rhône Alpes;0.0;0.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00171;BRIANCONNAIS SERRE CHEVALIER;Résidence Printemps- 8, ch de l'Oratoire;ChIJSTGNxGb6iUcRcwzz50IzbuM;Banque Populaire Auvergne Rhône Alpes;5.0;3.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00177;BELLEDONNE GIERES;4, ave Esclangon;ChIJ4-oY4m_1ikcRSw7pyR_AZrg;Banque Populaire Auvergne Rhône Alpes;2.9;15.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00129;PARIS GRANDS BOULEVARDS;34, bd Bonne Nouvelle;ChIJJUwrjhZu5kcRTkYNcbmr99s;Banque Populaire Rives de Paris;3.1;15.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00130;PARIS JEAN JAURES;3, ave Jean Jaurès;ChIJsz8M99ht5kcRl4ej0jm5fW4;Banque Populaire Rives de Paris;2.0;12.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00131;PARIS REPUBLIQUE;1, bd Magenta;ChIJN9rFSm1u5kcRLHRY9nFwK3E;Banque Populaire Rives de Paris;1.7;27.0;
Banque Populaire;18707;Banque Populaire Val de France;00701;DESCARTES;13 bis, rue du Commerce;ChIJe13KKMz8_EcRxTbsH6FEeh0;Banque Populaire Val de France;2.6;5.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00185;OISANS L'ALPE D'HUEZ;Ctre de jour des Bergers;ChIJN0-idLBrikcRqGIe0xYPfAg;Banque Populaire Auvergne Rhône Alpes;0.0;0.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00133;PARIS PLACE DES FETES;5, rue de Crimée;ChIJ79jukL9t5kcR5G4_2-ZgF4Q;Banque Populaire Rives de Paris;2.0;18.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00135;PARIS ORDENER;117 bis, rue Ordener;ChIJUaRUxlBu5kcRQHot_No9LD4;Banque Populaire Rives de Paris;2.7;23.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00136;AUBERVILLIERS;3, ave de la République;ChIJE_np1SJs5kcRimQbMccSnFI;Banque Populaire Rives de Paris;4.2;26.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00141;EPINAY SUR SEINE;21-27, ave de la République;ChIJsTkfq8Ro5kcRoquDMWqPQM0;Banque Populaire Rives de Paris;2.9;14.0;
Banque Populaire;18707;Banque Populaire Val de France;00740;CHATELLERAULT;60-62, bd Blossac;ChIJUT2iMeSp_UcRclgi38Glbrk;Banque Populaire Val de France;4.3;18.0;
Banque Populaire;18707;Banque Populaire Val de France;00750;LOUDUN;1-3, ave de Leuze;ChIJi3PvcoNk_UcRDxHRw1LnZvU;Banque Populaire Val de France;4.5;6.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00300;LES ARCADES DE JAUDE;14, bd Desaix;ChIJkZgoU90b90cRDiNHaGvUQ4A;Banque Populaire Auvergne Rhône Alpes;2.2;10.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;10894;ST NAZAIRE OCEANE;5, Place Pierre Bourdan;ChIJcY64r1NvBUgRSN5tMin_gKI;Banque Populaire Grand Ouest;3.5;13.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00142;ARGENTEUIL;57, ave Gabriel Péri;ChIJH1R6dHpm5kcR2H2xC2pQXkQ;Banque Populaire Rives de Paris;2.3;28.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00143;LA COURNEUVE;48, ave Paul Vaillant Couturier;ChIJ-W14oGZs5kcRSMHCCqJPLdk;Banque Populaire Rives de Paris;2.0;24.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00144;PIERREFITTE SUR SEINE;7, rue de Paris;ChIJy8_Xmm5p5kcRlBiGcQHD7mk;Banque Populaire Rives de Paris;2.3;18.0;
Banque Populaire;18707;Banque Populaire Val de France;00771;BLERE;1, pl Charles Bidault;ChIJg-49OS22_EcRQoGzUxo_EXQ;Banque Populaire Val de France;4.2;5.0;
Banque Populaire;18707;Banque Populaire Val de France;00772;MONTRICHARD;11, rue Carnot;ChIJMVVbv12u_EcRjku2C91B-GA;Banque Populaire Val de France;5.0;1.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00307;LE MONT DORE;23, pl du Général de Gaulle;ChIJBTbfcGV190cRIPvONmKWEbY;Banque Populaire Auvergne Rhône Alpes;4.8;4.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00148;PAVILLONS SOUS BOIS;46, ave Victor Hugo;ChIJLQiFc6MT5kcRh1X8cNZE0Ho;Banque Populaire Rives de Paris;1.7;19.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00150;LIVRY GARGAN;2, pl de la Libération;ChIJK2qlSeUT5kcRc7wZVqT8a24;Banque Populaire Rives de Paris;2.1;27.0;
Banque Populaire;18707;Banque Populaire Val de France;00781;MER;5, pl de la Halle;ChIJt8TolM285EcRdV3H9hFkgGA;Banque Populaire Val de France;1.0;1.0;
Banque Populaire;18707;Banque Populaire Val de France;00783;ST GERVAIS LA PATTE D'OIE;395, rue Georges Méliès;ChIJDQtiQ_mo5EcRRThS7V1Ju_I;Banque Populaire Val de France;4.2;5.0;
Banque Populaire;18707;Banque Populaire Val de France;00784;BLOIS SALAMANDRE;1, rue du Bout des Haies;ChIJ66P0aR2o5EcRLBCszucwC1k;Banque Populaire Val de France;1.8;9.0;
Banque Populaire;18707;Banque Populaire Val de France;00789;LA CHAUSSEE ST VICTOR ENTREPRISES;7, rue Copernic;ChIJFbLwQ-qn5EcRBOd525AFrUc;Banque Populaire Val de France - Agence entreprises;0.0;0.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00310;PORTES HAUTE LOIRE STE SIGOLENE;1, rue de la Victoire;ChIJ-Slc1qO99UcRu9uIars8P1k;Banque Populaire Auvergne Rhône Alpes;3.3;4.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00311;YSSINGEAUX;2, ave Georges Clemenceau;ChIJHWa8BGeT9UcRSARlgs69Ytk;Banque Populaire Auvergne Rhône Alpes;5.0;1.0;
Banque Populaire;13807;Banque Populaire Grand Ouest;10993;EQUEURDREVILLE;34, rue de la Paix;ChIJmS1pSLGXDEgRtrzVZ_RYU2M;Banque Populaire Grand Ouest;3.4;5.0;
Banque Populaire;18707;Banque Populaire Val de France;00790;ST AIGNAN;17, quai Jacques Delorme;ChIJyS3YB-pZ-0cRzNTmpF6JTUA;Banque Populaire Val de France;5.0;4.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00316;TULLE VICTOR HUGO;2, ave Victor Hugo;ChIJxaVkzJ6M-EcRobGvYnmgQ1c;Banque Populaire Auvergne Rhône Alpes;4.3;18.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00603;LES PENNES MIRABEAU;1, ave Plan de Campagne, le Logis Neuf;ChIJA6N66WLpyRIREta5kJyrIYY;Banque Populaire Méditerranée;1.4;9.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00155;LE BLANC MESNIL;16-20, ave Henri Barbusse;ChIJ3zaj1FVr5kcRUavwSSCJEq0;Banque Populaire Rives de Paris;3.6;13.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00317;TULLE GARE;1, rue Sergent Lovy;ChIJlcIEN5KM-EcRuzu1LbQCGg8;Banque Populaire Auvergne Rhône Alpes;4.4;5.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00321;PORTES DU ZENITH LES MARTRES;27, ave de la Gare;ChIJB6sWbWn99kcReUf2qM3Gbho;Banque Populaire Auvergne Rhône Alpes;2.5;4.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00159;CERGY PREFECTURE;4, mail des Cerclades;ChIJd52jdTv15kcR4g7sdJWzDOA;Banque Populaire Rives de Paris;1.9;16.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00162;ST MAXIMIN;entrée en face du Conforama;ChIJffnADqxJ5kcRI1PdOrNDRRk;Banque Populaire Rives de Paris;3.2;5.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00163;SARCELLES FLANADES;1, bd Albert Camus;ChIJ2wm1J4Jp5kcRwhFq5WHS2dI;Banque Populaire Rives de Paris;2.5;24.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00326;CLERMONT SUD AUBIERE;4, Square William Knox;ChIJ-Xx5D30c90cRj9M09AjeQ80;Banque Populaire Auvergne Rhône Alpes;2.5;13.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00166;LE RAINCY;3/5/7, ave de la Résistance;ChIJzd9R26wT5kcRL6u2kRQTADs;Banque Populaire Rives de Paris;3.7;26.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00169;BONDY;16-18, rue Auguste Polissard;ChIJaRsIFSMT5kcRaU6gmYxnztQ;Banque Populaire Rives de Paris;3.8;10.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00330;ISSOIRE LES LISTES;59, ave Jean Jaurès;ChIJM3mmEh9W9kcRtM1NvhORckA;Banque Populaire Auvergne Rhône Alpes;3.0;4.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00026;AIX EN PROVENCE FORBIN;6 bis, cours Gambetta;ChIJU9LO_JSNyRIRVBDNY9pV850;Banque Populaire Méditerranée;2.1;7.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00029;PERNES COUDOULETS;1, ch des Coudoulets;ChIJYVNUvKaKtRIRBv69d3ys-YE;Banque Populaire Méditerranée;1.0;2.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00172;SENLIS;46, pl de la Halle;ChIJAU173dEw5kcRRFqxGNzUSag;Banque Populaire Rives de Paris;2.1;11.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00175;HERBLAY;6, rue du Général de Gaulle;ChIJj4ftiOVg5kcRrablkjxqtGw;Banque Populaire Rives de Paris;1.9;22.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00332;AURILLAC COEUR DE VILLE;8, ave Gambetta;ChIJATSu75lVrRIRKWNLccMFDdQ;Banque Populaire Auvergne Rhône Alpes;3.2;5.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00333;MAURS;8, pl de l'Europe;ChIJn1_tG6RBrRIRSxPCGGTlvfk;Banque Populaire Auvergne Rhône Alpes;0.0;0.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00335;MAURIAC;22, rue de la République;ChIJqZeu0-kZ-EcR-nQqR_nDmw4;Banque Populaire Auvergne Rhône Alpes;5.0;2.0;
Banque Populaire;14607;Banque Populaire Méditerranée;00031;AURIOL;Ctre Le Pujol 2;ChIJR_BkpcyYyRIRam6wum_w2SY;Banque Populaire Méditerranée;2.9;14.0;
Banque Populaire;10207;Banque Populaire Rives de Paris;00182;VILLEPINTE VERT GALANT;4, pl de la Gare;ChIJiVpj0aQW5kcRm8AnvI-a3tU;Banque Populaire Rives de Paris;2.4;16.0;
Banque Populaire;16807;Banque Populaire Auvergne Rhône Alpes;00337;PAYS BRIVADOIS BRIOUDE;32, bd du Docteur Devins;ChIJXUo2DSxB9kcRlejsocMUFRY;Banque Populaire Auvergne Rhône Alpes;2.0;4.0;
