code_etab;nom_etab;code_agence;nom_agence;rue;nom_banque;place_id;rating;user_ratings_total;lat_lng
16807;Banque Populaire Auvergne Rhône Alpes;00026;PORTES DU SOLEIL MORZINE;50, pl de l'office de Tourisme;Banque Populaire;ChIJN2qKVg8djEcRwD6bd5OdelU;3.1;9.0;46.1815742,6.7045664
15135;GRAND EST EUROPE;88587;SAINT DIE CATHEDRALE;58, RUE THIERS;Caisse d'Epargne;ChIJ45hy0qHuk0cRFvfrs6EFVAM;3.8;9.0;48.2881758,6.9499480
15135;GRAND EST EUROPE;40;ECKBOLSHEIM;49 RUE D'OBERHAUSBERGEN;Caisse d'Epargne;ChIJqdgRpTW2lkcRiGfN0bd8faw;4.6;9.0;48.5847433,7.6863440
13507;Banque Populaire du Nord;00193;ST QUENTIN GARE;19, pl du 8 Octobre;Banque Populaire;ChIJXYph5XgY6EcRTAtGuwVJ-BE;4.1;9.0;49.8420008,3.2940849
18715;AUVERGNE-LIMOUSIN;652;AUBUSSON;15 PLACE DU GENERAL ESPAGNE;Caisse d'Epargne;ChIJjbrslXiU-UcR-QIdnu-ZNEM;1.4;9.0;45.9583460,2.1725316
14445;BRETAGNE-PAYS DE LOIRE;22172;LOUDEAC;38 RUE DE PONTIVY;Caisse d'Epargne;ChIJm-qOWdbXEUgRq02JUk554lo;1.9;9.0;48.1733669,-2.7545110
17515;ILE DE FRANCE;579;MANTES-LA-VILLE;73, ROUTE DE HOUDAN;Caisse d'Epargne;ChIJ5WKM71q-5kcRttWKoApbaQ8;3.3;9.0;48.9762852,1.7133640
12135;BOURGOGNE - FRANCHE-COMTE;30351;LA CHARITE SUR LOIRE;18 RUE SAINTE ANNE;Caisse d'Epargne;ChIJBYHFvOE98EcRPGEFf9KlJ9w;2.2;9.0;47.1763360,3.0190029
16275;HAUTS DE FRANCE;59808;WASQUEHAL;2 RUE HOCHE;Caisse d'Epargne;ChIJ-8nu5qIpw0cRe8zRlR-0QKQ;2.4;9.0;50.6702843,3.1290694
14445;BRETAGNE-PAYS DE LOIRE;22202;RENNES HOCHE;21, RUE HOCHE;Caisse d'Epargne;ChIJMf9uVzbeDkgR4OctrzUqJwU;2.9;9.0;48.1148401,-1.6773982
13135;MIDI PYRENEES;322;MILLAU CAPELLE;26 BOULEVARD DE LA CAPELLE;Caisse d'Epargne;ChIJucW47yNLshIReTpDix1ytRo;2.2;9.0;44.0980741,3.0818015
17515;ILE DE FRANCE;589;HOUDAN;54, RUE DE L'ENCLOS;Caisse d'Epargne;ChIJr59kwNWl5kcRsZfqWl01zNU;2.2;9.0;48.7896716,1.6004408
17515;ILE DE FRANCE;597;PONTOISE LES LOUVRAIS;57-59, RUE DE GISORS;Caisse d'Epargne;ChIJOU7hXnL15kcR20pKFlWNIP0;1.8;9.0;49.0540329,2.0930894
13507;Banque Populaire du Nord;00116;LAON;3, rue Roger Salengro;Banque Populaire;ChIJndHVp0ZL6EcRkHgu5Jkp3PA;4.1;9.0;49.5684148,3.6246243
10548;Banque de Savoie;6280;EDGAR QUINET;21 avenue de Saxe;Banque de Savoie;ChIJnUUq6fbq9EcRjTpp7DI78gU;3.2;9.0;45.7664657,4.8445973
14707;Banque Populaire Alsace Lorraine Champagne;00083;JARNY;4, rue Gambetta;Banque Populaire;ChIJBdWTO8rUlEcRgDEHN0z3bx8;2.6;9.0;49.1564535,5.8835701
15135;GRAND EST EUROPE;51154;JOINVILLE;PLACE DE L'EGLISE;Caisse d'Epargne;ChIJUZjceVKP7EcRNNAAY4OSu8Y;4.8;9.0;48.4409161,5.1374825
16275;HAUTS DE FRANCE;59956;LINSELLES;9 RUE DU MARECHAL FOCH;Caisse d'Epargne;ChIJO36xWmksw0cR8_JvB89S27E;2.7;9.0;50.7381976,3.0796503
15135;GRAND EST EUROPE;164;SAINTE-MARIE-AUX-MINES;137, RUE DE LATTRE DE TASSIGNY;Caisse d'Epargne;ChIJZ1hDFIPhk0cRCbt51Fprzw0;1.8;9.0;48.2462292,7.1837142
15135;GRAND EST EUROPE;51307;REIMS SAINTE ANNE;60, RUE CLOVIS CHEZEL;Caisse d'Epargne;ChIJHU3WfVt06UcRqsa6dSoXJ1k;2.3;9.0;49.2396352,4.0314616
11425;NORMANDIE;76219;SAINT PIERRE LES ELBEUF;PLACE PIERRE MENDES FRANCE;Caisse d'Epargne;ChIJZ2rlr8oY4UcRveVxd8by38U;3.3;9.0;49.2904943,1.0056353
17515;ILE DE FRANCE;159;BRY-SUR-MARNE;4, AVENUE DE NOISY-LE-GRAND;Caisse d'Epargne;ChIJqap5OpMN5kcR4fWTV16faz4;2.3;9.0;48.8389060,2.5226284
11315;PROVENCE ALPES CORSE REUNION;133;AUBAGNE VOLTAIRE;19 COURS VOLTAIRE;Caisse d'Epargne;ChIJr2HGtTajyRIRdBlL9Bic6ck;1.9;9.0;43.2952997,5.5681056
14505;LOIRE CENTRE;260;SAINT-AVERTIN;16 BIS, RUE DE ROCHEPINARD;Caisse d'Epargne;ChIJc1hTGKjW_EcRXrL9hGdvm_I;3.3;9.0;47.3678091,0.7265727
13507;Banque Populaire du Nord;00173;AMIENS HENRIVILLE;70, bd Pasteur;Banque Populaire;ChIJQ4f_KUKE50cRcTxdHisfBjA;3.3;9.0;49.8883856,2.2942467
13507;Banque Populaire du Nord;00134;DUNKERQUE;32, pl Jean Bart;Banque Populaire;ChIJszPBeGOM3EcRzj5MXE-Y744;3.4;9.0;51.0349231,2.3782343
14445;BRETAGNE-PAYS DE LOIRE;509;AIZENAY;17 AVENUE DE VERDUN;Caisse d'Epargne;ChIJU7OCqP01BEgReDA6efyRPO0;3.4;9.0;46.7381601,-1.6091743
16275;HAUTS DE FRANCE;59011;CONDE-SUR-ESCAUT;29 PLACE PIERRE DELCOURT;Caisse d'Epargne;ChIJzchQAHLwwkcRg0Fuky3Qp0A;2.3;9.0;50.4478020,3.5927000
13507;Banque Populaire du Nord;00128;ABBEVILLE;11, rue des Lingers;Banque Populaire;ChIJCTiIfriM3UcRBBPphG6GVi8;4.2;9.0;50.1068825,1.8343679
16275;HAUTS DE FRANCE;59061;PECQUENCOURT;13 PLACE DU GENERAL DE GAULLE;Caisse d'Epargne;ChIJ4S4zXH3GwkcRiLaVBo90Mzw;1.7;9.0;50.3772754,3.2147431
11315;PROVENCE ALPES CORSE REUNION;310;VEYNES;8 RUE JEAN JAURES;Caisse d'Epargne;ChIJ3cY9JsgYyxIR7mIy3UFMRKo;3.3;9.0;44.5330262,5.8219094
11425;NORMANDIE;14311;MEZIDON;111 AVENUE JEAN-JAURES;Caisse d'Epargne;ChIJoa7ckYR0CkgRvZK1JVIZQlY;4.3;9.0;49.0728373,-0.0769540
13807;Banque Populaire Grand Ouest;00614;CHERBOURG TOURLAVILLE;10, rue des Herbages;Banque Populaire;ChIJp_kaELOZDEgR5tmLenoDQFM;2.6;9.0;49.6376513,-1.5772541
10807;Banque Populaire Bourgogne Franche-Comté;00454;DECIZE;49, rue de la République;Banque Populaire;ChIJRd7R0pWo8UcRf8WS_vHS0SY;3.8;9.0;46.8286493,3.4611927
15135;GRAND EST EUROPE;57458;MORHANGE;33, RUE POINCARE;Caisse d'Epargne;ChIJjX9gjjFflEcRXJ4zy4MNe0w;1.6;9.0;48.9247875,6.6424739
16275;HAUTS DE FRANCE;59043;ESCAUDAIN;1 RUE PAUL BERT;Caisse d'Epargne;ChIJNU9oxi_AwkcRO92Ovpqfpvs;3.2;9.0;50.3334095,3.3447291
16275;HAUTS DE FRANCE;62627;COURCELLES;PLACE JEAN JAURES;Caisse d'Epargne;ChIJbw_-7vHMwkcRmaNCMixuYGQ;2.8;9.0;50.4189622,3.0158577
13135;MIDI PYRENEES;312;RODEZ BOURRAN;15 AVENUE JEAN MONNET;Caisse d'Epargne;ChIJEVOcyOx9shIRQmdthYIgafU;2.6;9.0;44.3578598,2.5576338
13135;MIDI PYRENEES;117;LA SALVETAT SAINT GILLES;9 BIS AVENUE DES PYRENNEES;Caisse d'Epargne;ChIJxeybGMGzrhIRVQ4gbz8Xs3w;2.3;9.0;43.5767398,1.2727241
14707;Banque Populaire Alsace Lorraine Champagne;50023;BARR;16, rue Taufflieb;Banque Populaire;ChIJP4NYYRpSkUcRxY3Cv4FFz1E;4.0;9.0;48.4070061,7.4492152
13135;MIDI PYRENEES;98;FONSEGRIVES;10, ROUTE DE CASTRES;Caisse d'Epargne;ChIJA16HcSyWrhIRbQKNi8X7NaQ;2.2;9.0;43.5855615,1.5261959
17515;ILE DE FRANCE;104;PARIS BOURSE;TRANSFÉRÉE A L AGENCE;Caisse d'Epargne;ChIJkRxXnDtu5kcRB6Ukm5ol-E4;2.1;9.0;48.8690566,2.3388882
13807;Banque Populaire Grand Ouest;10889;PORNICHET;160, avenue du Général de Gaulle;Banque Populaire;ChIJA0NbNrdCBUgRrsOv-Yk_INg;4.0;8.0;47.2601209,-2.3395444
18707;Banque Populaire Val de France;00530;CHATEAUROUX VOLTAIRE;46, pl Voltaire;Banque Populaire;ChIJeXh5V3ah-0cRlgNJ-XvB-As;2.0;8.0;46.8105325,1.7000609
14445;BRETAGNE-PAYS DE LOIRE;22086;CONCARNEAU;23-25 RUE DE QUIMPER;Caisse d'Epargne;ChIJ-WF7bQTbEEgR_NXC6WB6cQc;2.9;8.0;47.8883193,-3.9193471
10207;Banque Populaire Rives de Paris;00183;L'ISLE ADAM;31 bis, Grande Rue;Banque Populaire;ChIJiwlOHuVb5kcRA2D2pZpyvYA;3.4;8.0;49.1125430,2.2159780
16607;Banque Populaire du Sud;00329;AIGUES MORTES;1121, rte de Nîmes;Banque Populaire;ChIJ0ZMPWYyathIRLHBjP75S45k;3.4;8.0;43.5780217,4.1991817
11425;NORMANDIE;76128;LILLEBONNE;14 RUE THIERS;Caisse d'Epargne;ChIJo9_CfgRQ4EcRsxtA9wHvTcs;2.9;8.0;49.5195163,0.5334055
14505;LOIRE CENTRE;261;CHAMBRAY-LES-TOURS;6, PLACE DU 11 NOVEMBRE;Caisse d'Epargne;ChIJzd2s4OfW_EcR_fq0hD37yD8;4.0;8.0;47.3387172,0.7130996
16275;HAUTS DE FRANCE;59954;BONDUES;22 BIS RUE DU BOSQUIEL;Caisse d'Epargne;ChIJ4RoIa-grw0cRE_ISit6k3xg;3.3;8.0;50.7010219,3.0941428
17515;ILE DE FRANCE;22;PARIS MONTPARNASSE;57, BOULEVARD DU MONTPARNASSE;Caisse d'Epargne;ChIJ7VmMrYpx5kcRAqlX1yiqGj8;1.5;8.0;48.8443813,2.3230714
17515;ILE DE FRANCE;513;VERNOUILLET;13 BIS, AVENUE DE TRIEL;Caisse d'Epargne;ChIJ4_yNOVqM5kcRb-uewn8pCK0;2.8;8.0;48.9778898,1.9856755
14505;LOIRE CENTRE;110;BOURGES PELVOYSIN;17 BIS RUE DE PARMENTIER;Caisse d'Epargne;ChIJ5yxwHXaW-kcRFGl-UwkhiPI;5.0;8.0;47.0863955,2.3938425
14445;BRETAGNE-PAYS DE LOIRE;22230;LIFFRE;6, AV. DU PRESIDENT MITTERRAND;Caisse d'Epargne;ChIJBTGHbT7QDkgRiC0eEO4msMk;3.0;8.0;48.2138527,-1.5062074
13135;MIDI PYRENEES;592;SOUAL;12-14 GRAND RUE;Caisse d'Epargne;ChIJpQskJo5srhIR2HL5IU1cQn0;3.4;8.0;43.5547754,2.1160579
14505;LOIRE CENTRE;252;BALLAN-MIRE;5F BOULEVARD LEO LAGRANGE;Caisse d'Epargne;ChIJMYCnYaQp_UcRLicggmpbbE0;4.5;8.0;47.3384458,0.6120434
12135;BOURGOGNE - FRANCHE-COMTE;30202;MONTBARD;1 RUE ALFRED DEBUSSY;Caisse d'Epargne;ChIJu1rTciDp7UcRz8SIQZ7vlyE;4.0;8.0;47.6213720,4.3371357
14707;Banque Populaire Alsace Lorraine Champagne;01501;PELTRE MERCY;Village de Mercy;Banque Populaire;ChIJ-ZFyBnjdlEcRFYMUXTzSwYc;3.6;8.0;49.0852756,6.2392528
17515;ILE DE FRANCE;422;REBAIS;6, RUE DU DOCTEUR FARNY;Caisse d'Epargne;ChIJP0L0NzLG6EcREJBWuk1XHhU;3.0;8.0;48.8468386,3.2329439
12135;BOURGOGNE - FRANCHE-COMTE;30715;ORNANS;79 RUE PIERRE VERNIER;Caisse d'Epargne;ChIJz8Qmfwt3jUcR9n8CQf9kACY;4.0;8.0;47.1054451,6.1485237
10207;Banque Populaire Rives de Paris;00030;CACHAN;7-9, ave Aristide Briand;Banque Populaire;ChIJM5arPSFx5kcRuqcD9RigC9Q;2.0;8.0;48.8009060,2.3239980
16275;HAUTS DE FRANCE;59426;HONDSCHOOTE;2 PLACE DU GENERAL DE GAULLE;Caisse d'Epargne;ChIJTWfT5DLr3EcRDWbl9vACAjo;2.0;8.0;50.9808185,2.5864124
16275;HAUTS DE FRANCE;59631;MARCQ NATIONALE;3 PLACE DOUMER;Caisse d'Epargne;ChIJWy5aG0cqw0cR2RMeNsOeqyk;2.5;8.0;50.6667050,3.0757330
18315;COTE D'AZUR;112;SALERNES;5 RUE VICTOR HUGO;Caisse d'Epargne;ChIJXYX1kOBZyRIRCJpHLxTZePE;3.5;8.0;43.5630146,6.2342471
16275;HAUTS DE FRANCE;59617;LA MADELEINE;172 RUE DU GEN DE GAULLE;Caisse d'Epargne;ChIJecFrnGsqw0cR0mvIEfyvIlE;3.3;8.0;50.6551090,3.0739593
17515;ILE DE FRANCE;338;VAUX-LE-PENIL;23, RUE DES CAROUGES;Caisse d'Epargne;ChIJg7tRuqfw5UcRdkl5ZM8kYq0;3.6;8.0;48.5258876,2.6842401
15135;GRAND EST EUROPE;54166;BLAINVILLE;46, AVENUE PIERRE SEMARD;Caisse d'Epargne;ChIJU25dcWyClEcRihd0oYp7z1U;3.0;8.0;48.5562118,6.3970968
16607;Banque Populaire du Sud;00253;MONTPELLIER ALCO;211, rue Marius Carrieu;Banque Populaire;ChIJw9bHbJmvthIRybQ6tZhuYRI;2.4;8.0;43.6162968,3.8416299
11425;NORMANDIE;76192;ROUEN LOUIS RICARD;45 RUE LOUIS RICARD;Caisse d'Epargne;ChIJH3TSe9Td4EcR3CcmEOlhMUA;4.0;8.0;49.4460509,1.0998878
17515;ILE DE FRANCE;588;VILLIERS-LE-BEL;15, RUE GAMBETTA;Caisse d'Epargne;ChIJN3D_bgVq5kcRNbfgagFOYfU;2.0;8.0;49.0078361,2.3907031
12135;BOURGOGNE - FRANCHE-COMTE;30878;LURE;32 AVENUE DE LA REPUBLIQUE;Caisse d'Epargne;ChIJOQJ1yj1bkkcRdT19zBzCyPs;2.6;8.0;47.6850210,6.4952950
13807;Banque Populaire Grand Ouest;00822;SEVREMOINE-ST MACAIRE EN MAUGES;1, pl Henri Doizy;Banque Populaire;ChIJldZxx7dqBkgR8B6ePyYVM9s;5.0;8.0;47.1240292,-0.9955327
14607;Banque Populaire Méditerranée;00053;MARSEILLE BLANCARDE;8, bd de la Blancarde;Banque Populaire;ChIJ1UpubWG_yRIR398LDv3KiVQ;3.4;8.0;43.3025614,5.3973097
18707;Banque Populaire Val de France;00048;IGNY;12, rue Gabriel Péri;Banque Populaire;ChIJjUZ0hKl55kcRjperKj-M3WE;4.4;8.0;48.7433184,2.2258994
14607;Banque Populaire Méditerranée;00012;MARSEILLE CLEMENCEAU;30, bd Georges Clemenceau;Banque Populaire;ChIJ9QCJlmC_yRIRGj7V803rL8E;2.5;8.0;43.2998097,5.3974971
10207;Banque Populaire Rives de Paris;00132;PARIS MARCADET;86, bd Barbès;Banque Populaire;ChIJHSA_JGdu5kcRB9YSyz2s_lQ;1.0;8.0;48.8904253,2.3498538
13807;Banque Populaire Grand Ouest;00776;L'AIGLE;17, pl Boislandry;Banque Populaire;ChIJx2oWExmB4UcRuPcHuEBHnEc;3.3;8.0;48.7642849,0.6255602
17515;ILE DE FRANCE;210;LA FERTÉ-ALAIS;3, RUE SAINTE-BARBE;Caisse d'Epargne;ChIJvaSIL5DD5UcRsSoPV8NxgaE;3.3;8.0;48.4829396,2.3477062
17515;ILE DE FRANCE;325;AVON;CENTRE CIAL DE LA BUTTE MONTCEAU;Caisse d'Epargne;ChIJ1bjex6715UcRdgQNLnUjx2Y;1.9;8.0;48.4120002,2.7362449
17515;ILE DE FRANCE;87;BAGNEUX;30, AVENUE HENRI BARBUSSE;Caisse d'Epargne;ChIJjXFoJ-Jw5kcRsuUtDQPZx78;2.8;8.0;48.8016745,2.3161849
14445;BRETAGNE-PAYS DE LOIRE;22213;NOYAL-CHATILLON;10 RUE DE RENNES;Caisse d'Epargne;ChIJKbp090YgD0gRO8LDpqAPNLM;1.6;8.0;48.0413515,-1.6670040
10548;Banque de Savoie;1100;AIX LES BAINS;141 rue de Genève;Banque de Savoie;ChIJ_RdIi7ygi0cRIe4iuNxPlqY;3.5;8.0;45.6907281,5.9129949
16607;Banque Populaire du Sud;00269;LA GRANDE MOTTE;34, rue Frédéric Mistral;Banque Populaire;ChIJSfkHXfOXthIRiT6NLuD8QvQ;2.5;8.0;43.5594373,4.0886082
14607;Banque Populaire Méditerranée;00021;MARSEILLE VIEILLE CHAPELLE;152, bd du Sablier;Banque Populaire;ChIJNR6B3HDHyRIRLEsg6OdGcUQ;3.3;8.0;43.2474993,5.3812684
17515;ILE DE FRANCE;304;BRAY-SUR-SEINE;13, RUE DU GÉNÉRAL LECLERC;Caisse d'Epargne;ChIJbTfsDRc870cRikljfWWB2cI;3.0;8.0;48.4163189,3.2379689
14445;BRETAGNE-PAYS DE LOIRE;22081;QUIMPER GOURVILY;43 ROUTE DU LOCH;Caisse d'Epargne;ChIJ16MqwPTVEEgRyUFEcbXCzU0;2.1;8.0;48.0140431,-4.0885220
16275;HAUTS DE FRANCE;62510;ARQUES;10 RUE MARCEL DELAPLACE;Caisse d'Epargne;ChIJw4iN3dP-3EcRCunSu7O57wE;2.1;8.0;50.7347736,2.2966976
12135;BOURGOGNE - FRANCHE-COMTE;30613;CHARNY;55-57 GRANDE RUE;Caisse d'Epargne;ChIJbwfcmrai70cRU87W-IBgUPA;2.5;8.0;47.8871000,3.0949520
13807;Banque Populaire Grand Ouest;00743;LA FLECHE;19 bis, rue Carnot;Banque Populaire;ChIJ7eOUU7EeCEgRooF_O4VCZnk;2.8;8.0;47.6993205,-0.0769471
16607;Banque Populaire du Sud;00241;BPS BEZIERS POLYGONE;Rond Point Neil Alden Amstrong;Banque Populaire;ChIJa95kUfUOsRIR4y08K6WFMpE;2.6;8.0;43.3355524,3.2255178
13507;Banque Populaire du Nord;00046;LAMBERSART BOURG;83, rue du Bourg;Banque Populaire;ChIJKUZ4Ar0qw0cR-9ThNLIplsI;3.0;8.0;50.6529134,3.0255470
13335;AQUITAINE POITOU-CHARENTES;33127;SAINT AUGUSTIN;8 BIS, PLACE DE L'EGLISE;Caisse d'Epargne;ChIJxfgYfA3YVA0R9sDqszXLRG0;2.4;8.0;44.8321430,-0.6106368
14445;BRETAGNE-PAYS DE LOIRE;22206;BETTON;59 AVENUE D'ARMORIQUE;Caisse d'Epargne;ChIJq1v_IF7cDkgRjxG7Uc138Ro;2.0;8.0;48.1840294,-1.6469235
17807;Banque Populaire Occitane;00398;TOULOUSE RAMONVILLE ST AGNE;226, route de Narbonne;Banque Populaire;ChIJIxIPFye8rhIR0_c2Cw2DBwE;3.8;8.0;43.5529330,1.4690528
16275;HAUTS DE FRANCE;59425;GRANDE-SYNTHE;52 AVENUE DE L ANCIEN VILLAGE;Caisse d'Epargne;ChIJySisIsCK3EcRGmufzDS7eG0;2.3;8.0;51.0104747,2.2899562
14505;LOIRE CENTRE;463;VINEUIL;1 RUE ALFRED DE VIGNY;Caisse d'Epargne;ChIJ6S01rY6o5EcRkL5kiCznE2s;3.8;8.0;47.5837397,1.3746377
15135;GRAND EST EUROPE;88246;CORNIMONT-LA BRESSE;3, PLACE DE LA PRANZIERE;Caisse d'Epargne;ChIJt-Egl2bJk0cRzrHXbQXBe6k;4.9;8.0;47.9629007,6.8377141
17807;Banque Populaire Occitane;00140;VILLEFRANCHE DE LAURAGAIS;128, rue de la République;Banque Populaire;ChIJL3IUe9TzrhIRA351DiMQM64;2.6;8.0;43.4009044,1.7147154
16275;HAUTS DE FRANCE;59045;PROVILLE;2 RUE DE LA PAIX;Caisse d'Epargne;ChIJjR4X8Ba7wkcR4KeGnnwA124;2.5;8.0;50.1626020,3.2067418
13135;MIDI PYRENEES;506;TARBES ARSENAL;39, RUE ALSACE LORRAINE;Caisse d'Epargne;ChIJpTroFgfUqRIRJ-BAqK_GPj4;2.9;8.0;43.2459750,0.0730651
15135;GRAND EST EUROPE;57459;MOULINS LES METZ;42, RUE DE VERDUN;Caisse d'Epargne;ChIJgfEDBDTalEcRWeUQJH-0-Uo;3.5;8.0;49.1073161,6.1064762
14505;LOIRE CENTRE;440;SALBRIS;9, RUE DES JARDINS;Caisse d'Epargne;ChIJm02WVMnU-kcRowO9rLmu7Dc;3.6;8.0;47.4254254,2.0538931
18707;Banque Populaire Val de France;00036;RUEIL MALMAISON MONTBRISON;88, ave du 18 Juin 1940;Banque Populaire;ChIJmQnUC69k5kcRgCXcJXgSImg;3.0;8.0;48.8673477,2.1966096
11315;PROVENCE ALPES CORSE REUNION;181;ALLAUCH;4 RUE FREDERIC CHEVILLON;Caisse d'Epargne;ChIJP30xGOG9yRIRa7DeWWpBo98;3.0;8.0;43.3363552,5.4815024
16275;HAUTS DE FRANCE;80244;CAMON;3 PLACE DU GENERAL LECLERC;Caisse d'Epargne;ChIJKU6eBJSF50cRR3W2c7Gsfo0;1.9;8.0;49.8877822,2.3435388
15135;GRAND EST EUROPE;184;ILLZACH;28, RUE DE MULHOUSE;Caisse d'Epargne;ChIJn-FdsImckUcRZl59YT4xRCs;1.8;8.0;47.7788343,7.3471060
18707;Banque Populaire Val de France;00032;VERSAILLES ST LOUIS;10, rue Royale;Banque Populaire;ChIJqRI5eMh95kcR6jBIrROWmH8;4.1;8.0;48.7982449,2.1268712
16807;Banque Populaire Auvergne Rhône Alpes;00115;GRENOBLE CENTRE BIR HAKEIM;6-8, rue Malakoff;Banque Populaire;ChIJo-iCqPb0ikcR47NoMqUygVs;1.5;8.0;45.1890309,5.7379655
11315;PROVENCE ALPES CORSE REUNION;248;SALON WERTHEIM;20 AVENUE DE WERTHEIM;Caisse d'Epargne;ChIJ9-1Pp6__yRIRqN4A4hwhM1E;3.5;8.0;43.6472836,5.0937454
11315;PROVENCE ALPES CORSE REUNION;290;CHÂTEAU-ARNOUX-SAINT-AUBAN;32 COURS PECHINEY;Caisse d'Epargne;ChIJJ4dJXzSjyxIRxDgGz3disug;3.6;8.0;44.0717080,5.9942899
16807;Banque Populaire Auvergne Rhône Alpes;00154;MOUCHEROTTE SEYSSINET;4, ave Victor Hugo;Banque Populaire;ChIJ21ebbWnzikcRRzur9SAK0tE;3.4;8.0;45.1792870,5.6938865
13335;AQUITAINE POITOU-CHARENTES;64052;PAU-UNIVERSITE;23, RUE RONSARD;Caisse d'Epargne;ChIJ8Uf9oshIVg0RtGo5Z_pGunA;3.6;8.0;43.3184055,-0.3591700
18707;Banque Populaire Val de France;00570;BOURGES CATHEDRALE;16, rue Moyenne;Banque Populaire;ChIJhStTr3eW-kcRVczgmB0aemU;3.0;8.0;47.0838073,2.3955803
16275;HAUTS DE FRANCE;60835;CREIL JAURES;3, RUE JULES URHY;Caisse d'Epargne;ChIJdX5glB1K5kcR-VtbbNiDudY;3.4;8.0;49.2627465,2.4710217
10207;Banque Populaire Rives de Paris;00004;ISSY LES MOULINEAUX;1, ave Victor Cresson;Banque Populaire;ChIJw5-vSyh75kcRaFA1dov4kgc;2.9;8.0;48.8236882,2.2723247
42559;Crédit Coopératif;45;LIMOGES;267, rue de Toulouse;Credit Cooperatif;ChIJwf3re7o0-UcRNItKKsh-Rtk;4.0;8.0;45.8133460,1.2806455
10807;Banque Populaire Bourgogne Franche-Comté;00014;SALINS LES BAINS;27-29, rue de la République;Banque Populaire;ChIJ80hpWWUUjUcR5RFlQTg2FfA;2.5;8.0;46.9370986,5.8774107
15135;GRAND EST EUROPE;59;HERRLISHEIM;3, RUE D'OFFENDORF;Caisse d'Epargne;ChIJb4StGALDlkcRSRBkjniY7QQ;1.5;8.0;48.7285932,7.9065386
11315;PROVENCE ALPES CORSE REUNION;145;DIGNE;18 BOULEVARD VICTOR HUGO;Caisse d'Epargne;ChIJUdwjHrWayxIRdrDzRrVzuC0;3.0;8.0;44.0945670,6.2360266
14505;LOIRE CENTRE;464;BLOIS-NORD;2. BOULEVARD DE L'INDUSTRIE;Caisse d'Epargne;ChIJS4FT3gJY40cRbtCd5hPlEd4;3.6;8.0;47.6008075,1.3199309
18707;Banque Populaire Val de France;00520;ST AMAND MONTROND;16, rue Nationale;Banque Populaire;ChIJYY9QeHZ8-kcRLMlwMlxva-A;3.0;8.0;46.7226052,2.5050760
16807;Banque Populaire Auvergne Rhône Alpes;00406;LYON 3 MAISONS NEUVES;240 bis, ave Félix Faure;Banque Populaire;ChIJ4Y5WxdbB9EcRg6sM9eK-X7g;2.4;8.0;45.7555020,4.8755655
14505;LOIRE CENTRE;607;MEUNG SUR LOIRE;PLACE DU MARTROI;Caisse d'Epargne;ChIJqdpH8Vvr5EcRLZZb4cU3pfE;4.1;8.0;47.8246021,1.6949723
18715;AUVERGNE-LIMOUSIN;423;CRAPONNE SUR ARZON;8, BOULEVARD FELIX ALLARD;Caisse d'Epargne;ChIJLxk2QBjZ9UcRAA_JVa2lb-I;2.0;8.0;45.3300672,3.8452997
10207;Banque Populaire Rives de Paris;00239;PARIS AG RIVES EN SIGNES;41, ave des Gobelins;Banque Populaire;ChIJh-oKre9x5kcR11RdzQIXUiQ;4.0;8.0;48.8351881,2.3533803
15135;GRAND EST EUROPE;55624;STENAY;41, PLACE DE LA REPUBLIQUE;Caisse d'Epargne;ChIJZwZgTXX26kcRUOwBRV_ADtc;2.9;8.0;49.4927721,5.1892588
18715;AUVERGNE-LIMOUSIN;133;LE VIGEN BOISSEUIL;LOTISSEMENT LES GARENNES LE BAS;Caisse d'Epargne;ChIJ9-UOXDUy-UcRysTqVtRCuVE;3.0;8.0;45.7813290,1.3055311
18715;AUVERGNE-LIMOUSIN;700;AMBERT;1, AVENUE DU 11 NOVEMBRE;Caisse d'Epargne;ChIJ_0XaYE2H9kcRWHOX3xVJHVE;3.5;8.0;45.5492689,3.7394217
18707;Banque Populaire Val de France;00190;CHECY AGRICOLE DU LOIRET;5, rue Gustave Eiffel;Banque Populaire;ChIJBQ2U00b75EcRFhdTFsSMs70;1.4;8.0;47.9047078,2.0316043
16807;Banque Populaire Auvergne Rhône Alpes;00411;LYON LE PLATEAU CROIX ROUSSE;59, bd des Canuts;Banque Populaire;ChIJyyW2zh7r9EcR_kwwPHq0n5w;2.0;8.0;45.7799212,4.8270908
18715;AUVERGNE-LIMOUSIN;130;SAINT POURCAIN SUR SIOULE;2-4, AVENUE PASTEUR;Caisse d'Epargne;ChIJwfRZFIco8UcRYIq2vfFDI-s;2.6;8.0;46.3090327,3.2913799
13807;Banque Populaire Grand Ouest;00587;ST MALO INTRA MUROS;3, rue Porcon;Banque Populaire;ChIJG7tN37mBDkgRNNKE4jTr8Hg;4.5;8.0;48.6490841,-2.0251419
16607;Banque Populaire du Sud;00466;AG LORIOL BM;PLACE DE L'EGLISE;Banque Populaire;ChIJ8QfkWA5PtRIRFfzKGk8OA6Q;3.8;8.0;44.7731710,4.8441541
15135;GRAND EST EUROPE;51369;DAMERY;2 AVENUE ALPHONSE PERRIN;Caisse d'Epargne;ChIJ7WRnGewT6UcR50DcOw2Z8Tg;2.9;8.0;49.0724352,3.8782756
